states,actions,rewards,dones,next_states,log_probs
"[0.18350372 0.         0.         0.         0.4024934  0.19122633
 0.         0.         0.         0.4024934  0.18191561 0.
 0.         0.         0.4024934  0.17379276 0.         0.
 0.         0.4024934  0.16682453 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.96001166]], shape=(1, 1), dtype=float32)",-0.15319527983665465,False,"[0.19122633 0.         0.         0.         0.4024934  0.18191561
 0.         0.         0.         0.4024934  0.17379276 0.
 0.         0.         0.4024934  0.16682453 0.         0.
 0.         0.4024934  0.14919645 0.         0.         0.
 0.4024934 ]","tf.Tensor([[2.2670255]], shape=(1, 1), dtype=float32)"
"[0.19122633 0.         0.         0.         0.4024934  0.18191561
 0.         0.         0.         0.4024934  0.17379276 0.
 0.         0.         0.4024934  0.16682453 0.         0.
 0.         0.4024934  0.14919645 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",-0.21909393668174743,False,"[0.18191561 0.         0.         0.         0.4024934  0.17379276
 0.         0.         0.         0.4024934  0.16682453 0.
 0.         0.         0.4024934  0.14919645 0.         0.
 0.         0.4024934  0.12309277 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.362812]], shape=(1, 1), dtype=float32)"
"[0.18191561 0.         0.         0.         0.4024934  0.17379276
 0.         0.         0.         0.4024934  0.16682453 0.
 0.         0.         0.4024934  0.14919645 0.         0.
 0.         0.4024934  0.12309277 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.9918854]], shape=(1, 1), dtype=float32)",-0.21643103510141373,False,"[0.17379276 0.         0.         0.         0.4024934  0.16682453
 0.         0.         0.         0.4024934  0.14919645 0.
 0.         0.         0.4024934  0.12309277 0.         0.
 0.         0.4024934  0.11724249 0.         0.         0.
 0.4024934 ]","tf.Tensor([[3.8152242]], shape=(1, 1), dtype=float32)"
"[0.17379276 0.         0.         0.         0.4024934  0.16682453
 0.         0.         0.         0.4024934  0.14919645 0.
 0.         0.         0.4024934  0.12309277 0.         0.
 0.         0.4024934  0.11724249 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6614397]], shape=(1, 1), dtype=float32)",-0.13823025077581405,False,"[0.16682453 0.         0.         0.         0.4024934  0.14919645
 0.         0.         0.         0.4024934  0.12309277 0.
 0.         0.         0.4024934  0.11724249 0.         0.
 0.         0.4024934  0.10518568 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6149776]], shape=(1, 1), dtype=float32)"
"[0.16682453 0.         0.         0.         0.4024934  0.14919645
 0.         0.         0.         0.4024934  0.12309277 0.
 0.         0.         0.4024934  0.11724249 0.         0.
 0.         0.4024934  0.10518568 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.3736268416047096,False,"[0.14919645 0.         0.         0.         0.4024934  0.12309277
 0.         0.         0.         0.4024934  0.11724249 0.
 0.         0.         0.4024934  0.10518568 0.         0.
 0.         0.4024934  0.09251713 0.         0.         0.
 0.4024934 ]","tf.Tensor([[14.401258]], shape=(1, 1), dtype=float32)"
"[0.14919645 0.         0.         0.         0.4024934  0.12309277
 0.         0.         0.         0.4024934  0.11724249 0.
 0.         0.         0.4024934  0.10518568 0.         0.
 0.         0.4024934  0.09251713 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.82789934]], shape=(1, 1), dtype=float32)",0.41508452594280243,False,"[0.12309277 0.         0.         0.         0.4024934  0.11724249
 0.         0.         0.         0.4024934  0.10518568 0.
 0.         0.         0.4024934  0.09251713 0.         0.
 0.         0.4024934  0.06770541 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.0191679]], shape=(1, 1), dtype=float32)"
"[0.12309277 0.         0.         0.         0.4024934  0.11724249
 0.         0.         0.         0.4024934  0.10518568 0.
 0.         0.         0.4024934  0.09251713 0.         0.
 0.         0.4024934  0.06770541 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9426991865038872,False,"[0.11724249 0.         0.         0.         0.4024934  0.10518568
 0.         0.         0.         0.4024934  0.09251713 0.
 0.         0.         0.4024934  0.06770541 0.         0.
 0.         0.4024934  0.04009075 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.350733]], shape=(1, 1), dtype=float32)"
"[0.11724249 0.         0.         0.         0.4024934  0.10518568
 0.         0.         0.         0.4024934  0.09251713 0.
 0.         0.         0.4024934  0.06770541 0.         0.
 0.         0.4024934  0.04009075 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.9230136]], shape=(1, 1), dtype=float32)",0.9805867459625006,False,"[0.10518568 0.         0.         0.         0.4024934  0.09251713
 0.         0.         0.         0.4024934  0.06770541 0.
 0.         0.         0.4024934  0.04009075 0.         0.
 0.         0.4024934  0.01171462 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.6731043]], shape=(1, 1), dtype=float32)"
"[0.10518568 0.         0.         0.         0.4024934  0.09251713
 0.         0.         0.         0.4024934  0.06770541 0.
 0.         0.         0.4024934  0.04009075 0.         0.
 0.         0.4024934  0.01171462 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.17924663]], shape=(1, 1), dtype=float32)",0.9256232976913452,False,"[0.09251713 0.         0.         0.         0.4024934  0.06770541
 0.         0.         0.         0.4024934  0.04009075 0.
 0.         0.         0.4024934  0.01171462 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.99365634]], shape=(1, 1), dtype=float32)"
"[0.09251713 0.         0.         0.         0.4024934  0.06770541
 0.         0.         0.         0.4024934  0.04009075 0.
 0.         0.         0.4024934  0.01171462 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.7791532]], shape=(1, 1), dtype=float32)",0.940009343624115,False,"[0.06770541 0.         0.         0.         0.4024934  0.04009075
 0.         0.         0.         0.4024934  0.01171462 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.84518135]], shape=(1, 1), dtype=float32)"
"[0.06770541 0.         0.         0.         0.4024934  0.04009075
 0.         0.         0.         0.4024934  0.01171462 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9220846772193909,False,"[0.04009075 0.         0.         0.         0.4024934  0.01171462
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[10.886272]], shape=(1, 1), dtype=float32)"
"[0.04009075 0.         0.         0.         0.4024934  0.01171462
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.139909]], shape=(1, 1), dtype=float32)",0.982040036097169,False,"[0.01171462 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00396906 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.1771684]], shape=(1, 1), dtype=float32)"
"[0.01171462 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00396906 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.31168085]], shape=(1, 1), dtype=float32)",0.9753372479230166,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00396906 0.         0.
 0.         0.4024934  0.00748557 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.64587003]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00396906 0.         0.
 0.         0.4024934  0.00748557 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.71530944]], shape=(1, 1), dtype=float32)",0.9538307938724756,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00396906 0.
 0.         0.         0.4024934  0.00748557 0.         0.
 0.         0.4024934  0.00580635 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6873421]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00396906 0.
 0.         0.         0.4024934  0.00748557 0.         0.
 0.         0.4024934  0.00580635 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.7583937]], shape=(1, 1), dtype=float32)",0.9956915736198425,False,"[0.         0.         0.         0.         0.4024934  0.00396906
 0.         0.         0.         0.4024934  0.00748557 0.
 0.         0.         0.4024934  0.00580635 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.78137803]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00396906
 0.         0.         0.         0.4024934  0.00748557 0.
 0.         0.         0.4024934  0.00580635 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.610242]], shape=(1, 1), dtype=float32)",0.9851848304271698,False,"[0.00396906 0.         0.         0.         0.4024934  0.00748557
 0.         0.         0.         0.4024934  0.00580635 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.55072474]], shape=(1, 1), dtype=float32)"
"[0.00396906 0.         0.         0.         0.4024934  0.00748557
 0.         0.         0.         0.4024934  0.00580635 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.37675154]], shape=(1, 1), dtype=float32)",0.9766509532928467,False,"[0.00748557 0.         0.         0.         0.4024934  0.00580635
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5639775]], shape=(1, 1), dtype=float32)"
"[0.00748557 0.         0.         0.         0.4024934  0.00580635
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9376751542091369,False,"[0.00580635 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.002995]], shape=(1, 1), dtype=float32)"
"[0.00580635 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.59675324]], shape=(1, 1), dtype=float32)",0.9596753239631652,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.54228824]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9403246760368347,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.59123]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.80363977]], shape=(1, 1), dtype=float32)",0.9196360230445861,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.91685426]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9196360230445861,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.216482]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.8978240840137005,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00217592 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.384151]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00217592 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00217592 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.16838]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00217592 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.01938438]], shape=(1, 1), dtype=float32)",0.9980615615844727,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00217592 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[2.963481]], shape=(1, 1), dtype=float32)"
